customer_age,customer_income,employment_duration,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,loan_default,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E
23,25800.0,2.0,6000.0,10.99,3,0.0,3,0.0,False,False,True,False,False,False,False,True,True,False,False,False
21,26000.0,5.0,6000.0,7.49,1,0.0,2,0.0,False,False,True,False,False,False,False,False,False,False,False,False
26,26400.0,6.0,6000.0,10.65,6,0.0,2,0.0,False,False,True,False,False,False,True,False,False,False,False,False
25,48000.0,5.0,7800.0,8.94,5,0.0,2,0.0,False,False,False,False,True,False,False,False,False,False,False,False
26,26400.0,6.0,6000.0,6.0,6,0.0,4,0.0,False,False,True,False,False,True,False,False,True,False,False,False
22,26400.0,0.0,6000.0,8.59,2,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
25,26500.0,9.0,6000.0,12.42,5,0.0,3,0.0,False,False,True,False,False,False,True,False,False,False,False,False
25,48000.0,0.0,7500.0,7.05,5,0.0,3,0.0,False,True,False,False,False,False,False,True,False,False,False,False
24,26500.0,0.0,6000.0,13.79,4,0.0,3,0.0,False,False,True,False,False,True,False,False,True,False,False,False
25,26780.0,0.0,6000.0,9.25,5,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,27000.0,9.0,6000.0,11.86,5,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,42000.0,2.0,3500.0,8.94,4,0.0,3,1.0,False,False,False,False,False,False,False,False,False,False,False,False
23,27000.0,6.0,6000.0,11.66,3,0.0,3,0.0,False,False,True,True,False,False,False,False,True,False,False,False
22,48000.0,0.0,2800.0,12.53,2,0.0,2,0.0,False,False,False,False,False,False,True,False,False,False,False,False
26,27031.0,2.0,6000.0,9.99,6,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,48000.0,8.0,3100.0,8.94,4,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
25,27040.0,2.0,6000.0,7.9,5,0.0,2,0.0,False,False,True,False,False,False,True,False,False,False,False,False
23,48000.0,0.0,15750.0,16.35,7,0.0,3,0.0,False,True,False,False,False,False,False,True,False,False,True,False
22,27600.0,2.0,6000.0,10.38,2,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
24,48000.0,0.0,4400.0,11.83,4,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
26,48000.0,7.0,16750.0,14.26,7,0.0,3,0.0,False,False,False,False,True,False,False,False,True,False,False,False
23,48000.0,8.0,6000.0,12.87,3,0.0,2,0.0,False,True,False,True,False,False,False,False,True,False,False,False
22,48000.0,3.0,8000.0,12.53,2,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False
25,28000.0,2.0,6000.0,10.59,5,0.0,4,1.0,False,False,True,False,False,False,True,False,False,False,False,False
23,28000.0,5.0,6000.0,9.63,3,0.0,4,0.0,False,False,True,False,False,False,True,False,False,False,False,False
22,28000.0,3.0,6000.0,12.98,2,0.0,2,0.0,False,False,True,True,False,False,False,False,True,False,False,False
26,48000.0,10.0,10000.0,7.74,6,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
23,28000.0,0.0,6000.0,9.63,3,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,28284.0,8.0,6000.0,7.66,3,0.0,4,0.0,False,False,True,False,False,False,False,True,False,False,False,False
21,48000.0,5.0,10800.0,12.84,7,0.0,2,0.0,False,False,False,True,False,False,False,False,True,False,False,False
25,28675.0,1.0,6000.0,8.9,5,0.0,3,0.0,False,False,True,False,False,False,False,False,False,False,False,False
23,28800.0,4.0,6000.0,10.99,3,0.0,3,0.0,False,False,True,False,False,True,False,False,False,False,False,False
21,28800.0,3.0,6000.0,13.8,1,0.0,4,0.0,False,False,True,True,False,False,False,False,True,False,False,False
21,28800.0,2.0,6000.0,10.62,1,0.0,3,1.0,False,False,True,False,True,False,False,False,False,False,False,False
23,28800.0,0.0,6000.0,8.94,3,0.0,3,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,28800.0,1.0,6000.0,17.04,5,0.0,4,1.0,False,False,True,False,False,False,False,True,False,False,True,False
24,29000.0,5.0,6000.0,15.27,4,0.0,2,0.0,False,False,True,False,False,True,False,False,True,False,False,False
23,29000.0,1.0,6000.0,5.99,3,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
23,29000.0,7.0,6000.0,13.61,3,0.0,4,0.0,False,False,True,False,False,False,True,False,True,False,False,False
22,29000.0,5.0,6000.0,10.25,2,0.0,2,0.0,False,False,True,False,False,False,False,True,False,False,False,False
22,29000.0,4.0,6000.0,11.46,2,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,48000.0,3.0,2800.0,12.53,4,0.0,4,0.0,False,True,False,False,True,False,False,False,True,False,False,False
23,29820.0,0.0,6000.0,14.22,3,0.0,3,0.0,False,False,True,True,False,False,False,False,True,False,False,False
22,30000.0,4.0,6000.0,12.42,2,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
24,48000.0,5.0,10400.0,7.37,7,0.0,3,0.0,False,True,False,False,False,False,False,True,False,False,False,False
22,30000.0,1.0,6000.0,10.65,2,0.0,2,0.0,False,False,True,True,False,False,False,False,False,False,False,False
22,30000.0,7.0,6000.0,14.27,2,0.0,3,1.0,False,False,True,True,False,False,False,False,True,False,False,False
22,48000.0,6.0,9925.0,9.63,2,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
24,30000.0,0.0,6000.0,13.49,4,0.0,2,0.0,False,False,True,False,False,True,False,False,True,False,False,False
24,48000.0,5.0,7800.0,11.89,4,0.0,4,0.0,True,False,False,False,False,False,False,True,False,False,False,False
24,30000.0,6.0,6000.0,7.51,4,0.0,3,0.0,False,False,True,False,False,True,False,False,False,False,False,False
23,48000.0,2.0,10000.0,9.32,3,0.0,4,0.0,False,False,False,True,False,False,False,False,False,False,False,False
24,30000.0,2.0,6000.0,13.49,4,0.0,3,0.0,False,False,True,False,False,False,False,False,True,False,False,False
22,30000.0,6.0,6000.0,7.51,2,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,30000.0,0.0,6000.0,12.42,4,0.0,2,0.0,False,False,True,False,False,False,False,True,False,False,False,False
22,30000.0,2.0,6000.0,12.42,2,0.0,4,0.0,False,False,True,False,False,False,True,False,False,False,False,False
24,48000.0,8.0,1300.0,9.07,4,0.0,4,0.0,False,True,False,False,False,False,True,False,False,False,False,False
22,48000.0,0.0,4800.0,9.07,2,0.0,3,0.0,False,False,False,False,False,False,False,False,False,False,False,False
22,48000.0,4.0,2400.0,11.46,2,0.0,3,0.0,False,True,False,False,False,False,True,False,False,False,False,False
25,48000.0,9.0,7000.0,12.09,5,0.0,2,0.0,False,False,False,True,False,False,False,False,True,False,False,False
24,30000.0,3.0,6000.0,11.71,4,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,30000.0,3.0,6000.0,11.71,3,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
23,48000.0,6.0,5000.0,10.08,3,0.0,4,0.0,False,True,False,True,False,False,False,False,False,False,False,False
24,48000.0,2.0,5000.0,7.68,4,0.0,4,0.0,False,False,False,False,True,False,False,False,False,False,False,False
23,30000.0,0.0,6000.0,13.49,3,0.0,3,0.0,False,False,True,True,False,False,False,False,True,False,False,False
22,30000.0,4.0,6000.0,10.99,2,0.0,2,1.0,False,False,True,False,False,False,True,False,False,False,False,False
23,30000.0,0.0,6000.0,8.49,3,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,30000.0,2.0,6000.0,15.99,4,0.0,3,1.0,False,False,True,False,True,False,False,False,False,True,False,False
22,30000.0,3.0,6000.0,10.37,2,0.0,2,0.0,False,False,True,False,False,False,True,False,False,False,False,False
26,30000.0,2.0,6000.0,6.54,6,0.0,2,0.0,False,False,True,False,False,True,False,False,False,False,False,False
23,30000.0,7.0,6000.0,14.72,3,0.0,4,0.0,False,False,True,False,False,False,True,False,True,False,False,False
21,30000.0,4.0,6000.0,7.51,1,0.0,3,0.0,False,False,True,False,False,True,False,False,False,False,False,False
24,48000.0,1.0,3500.0,10.28,4,0.0,4,0.0,False,False,False,False,False,True,False,False,True,False,False,False
26,30000.0,0.0,6000.0,10.99,6,0.0,2,1.0,False,False,True,False,False,False,False,False,False,True,False,False
21,30000.0,3.0,6000.0,8.94,1,0.0,2,0.0,False,False,True,False,False,True,False,False,False,False,False,False
26,30000.0,3.0,6000.0,7.74,6,0.0,3,0.0,False,False,True,False,False,False,False,False,False,False,False,False
23,48152.0,7.0,9500.0,7.29,3,0.0,2,0.0,False,False,False,False,False,True,False,False,False,False,False,False
22,48156.0,6.0,3000.0,10.99,2,0.0,2,0.0,False,False,False,False,False,False,False,False,False,False,False,False
21,31000.0,6.0,6000.0,6.03,1,0.0,3,0.0,False,False,True,False,False,True,False,False,False,False,False,False
23,48235.0,5.0,20000.0,12.18,7,0.0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False
25,48360.0,9.0,6000.0,7.66,5,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
26,31200.0,10.0,6000.0,15.23,6,0.0,3,0.0,False,False,True,False,False,False,False,False,True,False,False,False
21,31200.0,1.0,6000.0,16.89,1,0.0,3,1.0,False,False,True,False,False,False,False,False,False,True,False,False
25,31200.0,1.0,6000.0,13.8,5,0.0,4,1.0,False,False,True,False,False,False,False,False,True,False,False,False
22,31200.0,4.0,6000.0,13.22,2,0.0,2,0.0,False,False,True,True,False,False,False,False,True,False,False,False
23,48500.0,1.0,6500.0,10.99,3,0.0,4,0.0,False,False,False,False,False,False,False,True,True,False,False,False
22,31680.0,6.0,6000.0,11.12,2,0.0,4,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,32000.0,1.0,6000.0,13.49,4,0.0,3,1.0,False,False,True,False,True,False,False,False,True,False,False,False
26,48500.0,9.0,13000.0,7.29,7,0.0,3,0.0,False,False,False,False,True,False,False,False,False,False,False,False
23,48500.0,8.0,6000.0,10.25,3,0.0,2,0.0,False,False,False,False,False,False,True,False,False,False,False,False
21,32000.0,5.0,6000.0,5.42,1,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
25,32000.0,2.0,6000.0,10.62,5,0.0,2,1.0,False,False,True,False,False,True,False,False,False,False,False,False
25,48500.0,1.0,19500.0,15.57,7,0.0,4,1.0,True,False,False,True,False,False,False,False,False,False,True,False
22,42500.0,6.0,7000.0,15.57,2,0.0,4,1.0,False,False,False,False,False,True,False,False,False,False,True,False
25,32000.0,1.0,6000.0,12.92,5,0.0,3,1.0,False,False,True,False,False,False,True,False,False,True,False,False
22,32001.0,4.0,6000.0,10.99,2,0.0,3,0.0,False,False,True,False,False,False,False,True,False,True,False,False
22,48526.0,0.0,13500.0,11.14,7,0.0,3,0.0,False,False,False,True,False,False,False,False,False,False,False,False
24,32004.0,2.0,6000.0,14.84,4,0.0,4,1.0,False,False,True,False,False,False,True,False,False,True,False,False
23,48600.0,2.0,5000.0,7.49,3,0.0,2,0.0,False,True,False,False,False,True,False,False,False,False,False,False
23,32124.0,4.0,6000.0,16.77,3,0.0,3,1.0,False,False,True,False,False,True,False,False,False,True,False,False
22,32496.0,4.0,6000.0,13.04,2,0.0,4,0.0,False,False,True,False,False,False,True,False,True,False,False,False
23,48600.0,5.0,6000.0,11.86,3,0.0,4,0.0,False,False,False,False,False,True,False,False,False,False,False,False
23,48600.0,7.0,19000.0,11.36,7,0.0,4,0.0,False,False,False,False,False,False,True,False,False,False,False,False
26,33000.0,1.0,6000.0,14.84,6,0.0,2,1.0,False,False,True,False,False,False,False,True,False,True,False,False
22,33000.0,6.0,6000.0,13.85,2,0.0,4,0.0,False,False,True,False,False,False,True,False,True,False,False,False
24,48661.0,7.0,8000.0,17.58,4,0.0,2,0.0,False,False,False,True,False,False,False,False,False,True,False,False
23,33276.0,4.0,6000.0,11.03,3,0.0,4,0.0,False,False,True,True,False,False,False,False,True,False,False,False
21,33280.0,0.0,6000.0,13.23,1,0.0,2,0.0,False,False,True,False,False,False,False,True,True,False,False,False
26,33600.0,4.0,6000.0,10.71,6,0.0,3,0.0,False,False,True,False,False,False,False,False,False,False,False,False
22,33650.0,1.0,6000.0,12.86,2,0.0,4,1.0,False,False,True,True,False,False,False,False,False,True,False,False
24,48732.0,6.0,3500.0,9.32,4,0.0,4,0.0,True,False,False,False,False,True,False,False,False,False,False,False
24,48800.0,7.0,9000.0,7.49,4,0.0,2,0.0,False,False,False,False,False,False,False,False,False,False,False,False
21,33996.0,1.0,6000.0,12.53,1,0.0,3,0.0,False,False,True,False,False,False,True,False,True,False,False,False
24,48852.0,4.0,10300.0,6.99,7,0.0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False
24,34000.0,0.0,6000.0,8.9,4,0.0,4,0.0,False,False,True,False,False,False,True,False,False,False,False,False
26,34000.0,6.0,6000.0,12.69,6,0.0,4,0.0,False,False,True,False,False,False,False,False,False,False,False,False
24,48960.0,8.0,10000.0,18.39,4,0.0,3,0.0,False,False,False,False,False,False,False,True,False,False,True,False
23,34000.0,2.0,6000.0,14.09,3,0.0,4,1.0,False,False,True,False,False,False,False,False,False,True,False,False
22,48996.0,5.0,5000.0,7.9,2,0.0,4,0.0,False,False,False,False,False,True,False,False,False,False,False,False
22,34039.0,4.0,6000.0,7.9,2,0.0,2,0.0,False,False,True,False,False,False,True,False,False,False,False,False
23,48996.0,7.0,10525.0,13.61,7,0.0,2,0.0,False,False,False,True,False,False,False,False,True,False,False,False
25,29000.0,0.0,6000.0,13.49,5,0.0,3,1.0,False,False,True,False,False,True,False,False,True,False,False,False
22,35000.0,2.0,6000.0,7.49,2,0.0,2,0.0,False,False,True,False,False,True,False,False,False,False,False,False
22,42996.0,7.0,12000.0,13.79,7,0.0,4,1.0,False,False,False,False,True,False,False,False,True,False,False,False
23,29000.0,5.0,6000.0,7.88,3,0.0,3,1.0,False,False,True,True,False,False,False,False,False,False,False,False
24,35000.0,0.0,6000.0,13.98,4,0.0,4,0.0,False,False,True,False,False,False,False,True,True,False,False,False
22,35000.0,7.0,6000.0,10.99,2,0.0,2,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,35004.0,2.0,6000.0,10.59,4,0.0,3,0.0,False,False,True,False,False,False,False,True,False,False,False,False
24,29004.0,0.0,6000.0,15.62,4,0.0,3,1.0,False,False,True,False,False,False,False,True,False,True,False,False
23,35004.0,1.0,6000.0,10.99,3,0.0,2,0.0,False,False,True,True,False,False,False,False,False,False,False,False
26,29004.0,1.0,6000.0,14.11,6,0.0,4,1.0,False,False,True,False,False,False,True,False,False,True,False,False
23,49000.0,6.0,9600.0,5.42,3,0.0,3,0.0,False,False,False,False,False,False,False,False,False,False,False,False
24,43000.0,1.0,4000.0,17.49,4,0.0,3,1.0,False,False,False,False,False,False,True,False,False,True,False,False
23,49000.0,5.0,3500.0,5.42,3,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
21,35324.0,4.0,6000.0,10.99,1,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
24,43000.0,8.0,10000.0,16.89,4,0.0,2,1.0,False,False,False,False,False,False,False,False,False,True,False,False
26,29364.0,4.0,6000.0,13.35,6,0.0,4,1.0,False,False,True,False,True,False,False,False,True,False,False,False
25,49000.0,6.0,3000.0,10.99,5,0.0,3,0.0,False,True,False,False,False,False,False,True,True,False,False,False
24,43000.0,2.0,3000.0,10.99,4,0.0,3,1.0,False,False,False,False,False,False,False,False,False,False,False,False
23,49000.0,7.0,4000.0,13.99,3,0.0,4,0.0,False,False,False,False,False,False,False,True,True,False,False,False
25,35392.0,9.0,6000.0,7.4,5,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
25,49000.0,9.0,7000.0,6.99,5,0.0,3,0.0,False,False,False,False,False,False,False,False,False,False,False,False
22,29916.0,1.0,6000.0,15.65,2,0.0,2,1.0,False,False,True,False,False,False,True,False,False,True,False,False
25,36000.0,9.0,6000.0,10.99,5,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
24,49000.0,5.0,2700.0,6.92,4,0.0,4,0.0,False,False,False,False,True,False,False,False,False,False,False,False
22,49000.0,6.0,2400.0,5.79,2,0.0,4,0.0,False,False,False,True,False,False,False,False,False,False,False,False
23,49000.0,7.0,2400.0,7.66,3,0.0,3,0.0,False,False,False,False,False,True,False,False,False,False,False,False
25,49000.0,2.0,18225.0,10.0,7,0.0,4,0.0,False,False,False,False,True,False,False,False,False,False,False,False
26,49000.0,10.0,20000.0,10.0,7,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
22,30000.0,7.0,6000.0,14.79,2,0.0,4,1.0,False,False,True,True,False,False,False,False,True,False,False,False
22,30000.0,0.0,6000.0,19.39,2,0.0,4,1.0,False,False,True,False,False,False,False,False,False,False,True,False
22,36000.0,1.0,6000.0,12.68,2,0.0,4,0.0,False,False,True,False,False,False,False,False,True,False,False,False
22,49000.0,4.0,16750.0,6.91,7,0.0,4,0.0,False,False,False,False,False,False,True,False,False,False,False,False
26,30000.0,2.0,6000.0,16.77,6,0.0,2,1.0,False,False,True,False,False,False,False,False,False,False,True,False
23,49000.0,2.0,6000.0,7.88,3,0.0,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False
26,49000.0,10.0,14000.0,7.88,7,0.0,2,0.0,False,False,False,True,False,False,False,False,False,False,False,False
22,36000.0,6.0,6000.0,10.0,2,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
24,49000.0,7.0,3500.0,7.88,4,0.0,3,0.0,False,False,False,False,False,True,False,False,False,False,False,False
25,49000.0,4.0,2500.0,6.76,5,0.0,4,0.0,False,True,False,False,True,False,False,False,False,False,False,False
22,36000.0,4.0,6000.0,10.36,2,0.0,3,0.0,False,False,True,True,False,False,False,False,False,False,False,False
23,36000.0,2.0,6000.0,11.86,3,0.0,4,0.0,False,False,True,False,False,True,False,False,False,False,False,False
25,36000.0,9.0,6000.0,14.72,5,0.0,2,0.0,False,False,True,False,False,False,False,False,True,False,False,False
22,49000.0,6.0,4000.0,8.94,2,0.0,2,0.0,False,False,False,False,False,False,False,True,False,False,False,False
22,49000.0,2.0,8500.0,12.53,2,0.0,2,0.0,False,False,False,False,False,False,False,False,False,False,False,False
